"categoria","centroide_lat","centroide_lon","departamento_id","departamento_nombre","fuente","id","localidad_censal_id","localidad_censal_nombre","municipio_id","municipio_nombre","nombre","provincia_id","provincia_nombre"
"Entidad",-33.0198804741995,-69.3030036808918,"50063","Luján de Cuyo","INDEC","50063080002","50063080","Las Vegas","500063","Luján de Cuyo","PIEDRAS BLANCAS","50","Mendoza"
"Entidad",-33.0174255607471,-69.2972914626044,"50063","Luján de Cuyo","INDEC","50063080003","50063080","Las Vegas","500063","Luján de Cuyo","VALLE DEL SOL","50","Mendoza"
"Entidad",-32.9975296309707,-69.317680250878,"50063","Luján de Cuyo","INDEC","50063080004","50063080","Las Vegas","500063","Luján de Cuyo","VILLA EL REFUGIO","50","Mendoza"
"Entidad",-32.9776578285745,-68.8524394649607,"50063","Luján de Cuyo","INDEC","50063090001","50063090","Luján de Cuyo","500063","Luján de Cuyo","CARRODILLA","50","Mendoza"
"Entidad",-32.9899032062811,-68.8913679185275,"50063","Luján de Cuyo","INDEC","50063090002","50063090","Luján de Cuyo","500063","Luján de Cuyo","CHACRAS DE CORIA","50","Mendoza"
"Entidad",-33.0328665626243,-68.8912066261393,"50063","Luján de Cuyo","INDEC","50063090003","50063090","Luján de Cuyo","500063","Luján de Cuyo","LUJAN DE CUYO","50","Mendoza"
"Entidad",-32.9609713860174,-68.8723323876365,"50063","Luján de Cuyo","INDEC","50063090004","50063090","Luján de Cuyo","500049","Las Heras","LA PUNTILLA","50","Mendoza"
"Entidad",-33.0038391611615,-68.8612966964436,"50063","Luján de Cuyo","INDEC","50063090005","50063090","Luján de Cuyo","500063","Luján de Cuyo","MAYOR DRUMMOND","50","Mendoza"
"Entidad",-33.0237918976098,-68.9247432402669,"50063","Luján de Cuyo","INDEC","50063090006","50063090","Luján de Cuyo","500063","Luján de Cuyo","VISTALBA","50","Mendoza"
"Entidad",-33.0649388173829,-68.8877014932113,"50063","Luján de Cuyo","INDEC","50063100001","50063100","Perdriel","500063","Luján de Cuyo","BARRIO ADINA I Y II","50","Mendoza"
"Entidad",-33.0690096392441,-68.8986010698045,"50063","Luján de Cuyo","INDEC","50063100002","50063100","Perdriel","500063","Luján de Cuyo","PERDRIEL","50","Mendoza"
"Localidad simple",-32.945486814506,-69.2086449063504,"50063","Luján de Cuyo","INDEC","50063110000","50063110","Potrerillos","500063","Luján de Cuyo","POTRERILLOS","50","Mendoza"
"Localidad simple",-33.2109451573216,-68.8972088041994,"50063","Luján de Cuyo","INDEC","50063120000","50063120","Ugarteche","500063","Luján de Cuyo","UGARTECHE","50","Mendoza"
"Sitio edificado",-32.940932970882,-68.6429167927192,"50070","Maipú","APROXIMADA-EDUCACION","50070000007","","","500070","Maipú","COLONIA BOMBAL","50","Mendoza"
"Sitio edificado",-33.0449448534,-68.7296617533,"50070","Maipú","GPS-EDUCACION","50070000008","","","500070","Maipú","COLONIA IRIGOYEN","50","Mendoza"
"Sitio edificado",-33.0292896096,-68.7087614078,"50070","Maipú","GPS-EDUCACION","50070000009","","","500070","Maipú","COLONIA JARA","50","Mendoza"
"Sitio edificado",-33.043592914,-68.6747827676,"50070","Maipú","GPS-EDUCACION","50070000012","","","500070","Maipú","EL PARAISO","50","Mendoza"
"Sitio edificado",-32.980737865267,-68.7250982831417,"50070","Maipú","APROXIMADA-EDUCACION","50070000014","","","500070","Maipú","GENERAL ORTEGA","50","Mendoza"
"Sitio edificado",-33.0589596909063,-68.6299245828469,"50070","Maipú","GPS-EDUCACION","50070000015","","","500070","Maipú","ISLA CHICA","50","Mendoza"
"Sitio edificado",-33.0864924072,-68.6095622283,"50070","Maipú","GPS-EDUCACION","50070000016","","","500070","Maipú","ISLA GRANDE","50","Mendoza"
"Sitio edificado",-32.8617355423892,-68.4896154218032,"50070","Maipú","GPS-EDUCACION","50070000020","","","500070","Maipú","LOS ALAMOS","50","Mendoza"
"Sitio edificado",-33.0381844882,-68.8216489781,"50070","Maipú","GPS-EDUCACION","50070000021","","","500070","Maipú","LUNLUNTA","50","Mendoza"
"Sitio edificado",-33.03946477473,-68.6445031044155,"50070","Maipú","GPS-EDUCACION","50070000025","","","500070","Maipú","SANTA BLANCA","50","Mendoza"
"Sitio edificado",-32.9802967107277,-68.786655036089,"50070","Maipú","GPS-EDUCACION","50070000027","","","500070","Maipú","TRES ESQUINAS","50","Mendoza"
"Localidad simple",-33.0833355400244,-68.7343792557021,"50070","Maipú","INDEC","50070010000","50070010","Barrancas","500070","Maipú","BARRANCAS","50","Mendoza"
"Localidad simple",-33.0103244179699,-68.7265920537236,"50070","Maipú","INDEC","50070020000","50070020","Barrio Jesús de Nazaret","500070","Maipú","BARRIO JESUS DE NAZARET","50","Mendoza"
"Localidad simple",-33.0293391100097,-68.7922412248266,"50070","Maipú","INDEC","50070030000","50070030","Cruz de Piedra","500070","Maipú","CRUZ DE PIEDRA","50","Mendoza"
"Localidad simple",-32.8558805014704,-68.6544793531012,"50070","Maipú","INDEC","50070040000","50070040","El Pedregal","500028","Guaymallén","EL PEDREGAL","50","Mendoza"
"Localidad simple",-33.0049403047291,-68.6612377129718,"50070","Maipú","INDEC","50070050000","50070050","Fray Luis Beltrán","500070","Maipú","FRAY LUIS BELTRAN","50","Mendoza"
"Entidad",-32.9792545593489,-68.8089838444183,"50070","Maipú","INDEC","50070060001","50070060","Maipú","500070","Maipú","COQUIMBITO","50","Mendoza"
"Entidad",-32.9797721809011,-68.769429675373,"50070","Maipú","INDEC","50070060002","50070060","Maipú","500070","Maipú","GENERAL GUTIERREZ","50","Mendoza"
"Entidad",-32.9500582112409,-68.8034450473205,"50070","Maipú","INDEC","50070060003","50070060","Maipú","500070","Maipú","LUZURIAGA","50","Mendoza"
"Entidad",-32.9394310178507,-68.8068438760291,"50070","Maipú","INDEC","50070060004","50070060","Maipú","500070","Maipú","MAIPU","50","Mendoza"
"Localidad simple",-32.9880056754694,-68.7010652608485,"50070","Maipú","INDEC","50070070000","50070070","Rodeo del Medio","500070","Maipú","RODEO DEL MEDIO","50","Mendoza"
"Localidad simple",-33.0046770772729,-68.8012715093769,"50070","Maipú","INDEC","50070080000","50070080","Russell","500070","Maipú","RUSSELL","50","Mendoza"
"Localidad simple",-33.0285638174611,-68.5981475648442,"50070","Maipú","INDEC","50070090000","50070090","San Roque","500070","Maipú","SAN ROQUE","50","Mendoza"
"Localidad simple",-33.0183178912335,-68.6288154157882,"50070","Maipú","INDEC","50070100000","50070100","Villa Teresa","500070","Maipú","VILLA TERESA","50","Mendoza"
"Sitio edificado",-36.4791488647461,-69.8265991210938,"50077","Malargüe","IGN","50077000027","","","500077","Malargüe","CALMUCO","50","Mendoza"
"Sitio edificado",-36.26989321,-69.85749485,"50077","Malargüe","GPS-EDUCACION","50077000038","","","500077","Malargüe","EL ALAMBRADO","50","Mendoza"
"Sitio edificado",-35.8130938554161,-69.1906922336183,"50077","Malargüe","GPS-EDUCACION","50077000042","","","500077","Malargüe","EL CARAPACHO","50","Mendoza"
"Sitio edificado",-35.357404049522,-69.5823852277902,"50077","Malargüe","GPS-EDUCACION","50077000044","","","500077","Malargüe","EL CHACAY","50","Mendoza"
"Sitio edificado",-36.7570419311523,-69.1841888427734,"50077","Malargüe","IGN","50077000048","","","500077","Malargüe","EL INFIERNILLO","50","Mendoza"
"Sitio edificado",-36.107008,-69.761199,"50077","Malargüe","GPS-EDUCACION","50077000049","","","500077","Malargüe","EL MANZANO","50","Mendoza"
"Sitio edificado",-36.7022933959961,-69.9421997070312,"50077","Malargüe","IGN","50077000054","","","500077","Malargüe","EL VATRO","50","Mendoza"
"Sitio edificado",-35.2675837021826,-69.5003001673602,"50077","Malargüe","GPS-EDUCACION","50077000079","","","500077","Malargüe","LA JUNTA","50","Mendoza"
"Sitio edificado",-36.2803421020508,-68.5708847045898,"50077","Malargüe","IGN","50077000084","","","500077","Malargüe","LA SALINILLA","50","Mendoza"
"Sitio edificado",-35.5466732125087,-69.9012216151995,"50077","Malargüe","IGN","50077000086","","","500077","Malargüe","LA VALENCIANA","50","Mendoza"
"Sitio edificado",-36.1886749267578,-69.6644058227539,"50077","Malargüe","IGN","50077000092","","","500077","Malargüe","LAS CHACRAS","50","Mendoza"
"Sitio edificado",-35.9161148071289,-69.7687530517578,"50077","Malargüe","IGN","50077000097","","","500077","Malargüe","LLANO BLANCO","50","Mendoza"
"Sitio edificado",-36.7002067565918,-68.3720169067383,"50077","Malargüe","IGN","50077000106","","","500077","Malargüe","LOS CARRIZALES","50","Mendoza"
"Sitio edificado",-36.1494750976562,-68.3466110229492,"50077","Malargüe","IGN","50077000108","","","500077","Malargüe","LOS CORRALES","50","Mendoza"
"Sitio edificado",-35.1541609,-69.95182839,"50077","Malargüe","GPS-EDUCACION","50077000109","","","500077","Malargüe","LOS MOLLES","50","Mendoza"
"Sitio edificado",-37.1854934692359,-68.3923721313484,"50077","Malargüe","APROXIMADA-EDUCACION","50077000112","","","500077","Malargüe","LUANCO","50","Mendoza"
"Sitio edificado",-35.8696556091309,-70.0692443847656,"50077","Malargüe","IGN","50077000124","","","500077","Malargüe","MINACAR","50","Mendoza"
"Sitio edificado",-37.201000213623,-69.1072463989258,"50077","Malargüe","IGN","50077000129","","","500077","Malargüe","PATA MORA","50","Mendoza"
"Sitio edificado",-37.137336730957,-69.5833435058594,"50077","Malargüe","IGN","50077000141","","","500077","Malargüe","RINCON CHICO","50","Mendoza"
"Sitio edificado",-35.870882529299,-69.8066780720987,"50077","Malargüe","GPS-EDUCACION","50077000149","","","500077","Malargüe","RIO GRANDE","50","Mendoza"
"Localidad simple",-36.1532390359812,-68.3048428543176,"50077","Malargüe","INDEC","50077010000","50077010","Agua Escondida","500077","Malargüe","AGUA ESCONDIDA","50","Mendoza"
"Localidad simple",-35.1539650781638,-70.0817910991633,"50077","Malargüe","INDEC","50077030000","50077030","Las Leñas","500077","Malargüe","LAS LEÑAS","50","Mendoza"
"Localidad simple",-35.4770107120892,-69.5886491865783,"50077","Malargüe","INDEC","50077040000","50077040","Malargüe","500077","Malargüe","MALARGUE","50","Mendoza"
"Sitio edificado",-33.4740166007249,-68.8096928689997,"50084","Rivadavia","GPS-EDUCACION","50084000001","","","500084","Rivadavia","COSTA ANZORENA","50","Mendoza"
"Localidad simple",-33.1624680014146,-68.506066911759,"50084","Rivadavia","INDEC","50084010000","50084010","Andrade","500084","Rivadavia","ANDRADE","50","Mendoza"
"Localidad simple",-33.2692489302548,-68.4383631651486,"50084","Rivadavia","INDEC","50084020000","50084020","Barrio Cooperativa Los Campamentos","500084","Rivadavia","BARRIO COOPERATIVA LOS CAMPAMENTOS","50","Mendoza"
"Localidad simple",-33.2304643070476,-68.4837256054182,"50084","Rivadavia","INDEC","50084030000","50084030","Barrio Rivadavia","500084","Rivadavia","BARRIO RIVADAVIA","50","Mendoza"
"Localidad simple",-33.2906467543213,-68.3475556585345,"50084","Rivadavia","INDEC","50084040000","50084040","El Mirador","500084","Rivadavia","EL MIRADOR","50","Mendoza"
"Localidad simple",-33.2736424903477,-68.3224073182181,"50084","Rivadavia","INDEC","50084050000","50084050","La Central","500084","Rivadavia","LA CENTRAL","50","Mendoza"
"Localidad simple",-33.3170659709211,-68.3343426790403,"50084","Rivadavia","INDEC","50084060000","50084060","La Esperanza","500084","Rivadavia","LA ESPERANZA","50","Mendoza"
"Entidad",-33.282949271283,-68.4657441362603,"50084","Rivadavia","INDEC","50084070001","50084070","La Florida","500084","Rivadavia","CUADRO ORTEGA","50","Mendoza"
"Entidad",-33.2827922646265,-68.4657172961175,"50084","Rivadavia","INDEC","50084070002","50084070","La Florida","500084","Rivadavia","LA FLORIDA","50","Mendoza"
"Localidad simple",-33.2163869013321,-68.5166268853637,"50084","Rivadavia","INDEC","50084080000","50084080","La Libertad","500084","Rivadavia","LA LIBERTAD","50","Mendoza"
"Localidad simple",-33.1813162523339,-68.5759160345244,"50084","Rivadavia","INDEC","50084090000","50084090","Los Árboles","500084","Rivadavia","LOS ARBOLES","50","Mendoza"
"Localidad simple",-33.2763607628549,-68.4008493516637,"50084","Rivadavia","INDEC","50084100000","50084100","Los Campamentos","500084","Rivadavia","LOS CAMPAMENTOS","50","Mendoza"
"Componente de localidad compuesta",-33.1787463382932,-68.6219271508795,"50084","Rivadavia","INDEC","50084110000","50084110","Medrano","500035","Junín","MEDRANO","50","Mendoza"
"Localidad simple",-33.1753415989261,-68.4371725862256,"50084","Rivadavia","INDEC","50084120000","50084120","Mundo Nuevo","500084","Rivadavia","MUNDO NUEVO","50","Mendoza"
"Localidad simple",-33.2063088772501,-68.5835152115814,"50084","Rivadavia","INDEC","50084130000","50084130","Reducción de Abajo","500084","Rivadavia","REDUCCION DE ABAJO","50","Mendoza"
"Localidad simple",-33.19403215031,-68.4736188877526,"50084","Rivadavia","INDEC","50084140000","50084140","Rivadavia","500084","Rivadavia","RIVADAVIA","50","Mendoza"
"Localidad simple",-33.2059806305116,-68.4335589109359,"50084","Rivadavia","INDEC","50084150000","50084150","Santa María de Oro","500084","Rivadavia","SANTA MARIA DE ORO","50","Mendoza"
"Sitio edificado",-33.6709436137177,-68.9805227402288,"50091","San Carlos","GPS-EDUCACION","50091000023","","","500091","San Carlos","CAPIZ","50","Mendoza"
"Sitio edificado",-33.66641784,-69.04254797,"50091","San Carlos","GPS-EDUCACION","50091000070","","","500091","San Carlos","EL CAPACHO","50","Mendoza"
"Sitio edificado",-34.0115203857422,-69.1420135498047,"50091","San Carlos","IGN","50091000075","","","500091","San Carlos","EL PARRAL","50","Mendoza"
"Sitio edificado",-34.66436573,-69.3184,"50091","San Carlos","GPS-EDUCACION","50091000093","","","500091","San Carlos","LA JAULA","50","Mendoza"
"Sitio edificado",-34.059944152832,-69.1183853149414,"50091","San Carlos","IGN","50091000112","","","500091","San Carlos","LOS ALAMITOS","50","Mendoza"
"Sitio edificado",-34.0165532134325,-69.0321854906985,"50091","San Carlos","GPS-EDUCACION","50091000137","","","500091","San Carlos","PASO DE LAS CARRETAS","50","Mendoza"
"Sitio edificado",-33.97281823,-69.10149772,"50091","San Carlos","GPS-EDUCACION","50091000142","","","500091","San Carlos","PIEDRAS BLANCAS","50","Mendoza"
"Sitio edificado",-33.82490815,-69.05606379,"50091","San Carlos","GPS-EDUCACION","50091000188","","","500091","San Carlos","TRES ESQUINAS","50","Mendoza"
"Sitio edificado",-33.736912,-69.07205059,"50091","San Carlos","GPS-EDUCACION","50091000192","","","500091","San Carlos","VILLA EL CHACON","50","Mendoza"
"Localidad simple",-33.8321066130502,-69.0490032074462,"50091","San Carlos","INDEC","50091005000","50091005","Barrio Carrasco","500091","San Carlos","BARRIO CARRASCO","50","Mendoza"
"Localidad simple",-33.8386533809471,-69.1303497215532,"50091","San Carlos","INDEC","50091010000","50091010","Barrio El Cepillo","500091","San Carlos","BARRIO EL CEPILLO","50","Mendoza"
"Localidad simple",-33.8934020968296,-69.0804633582269,"50091","San Carlos","INDEC","50091020000","50091020","Chilecito","500091","San Carlos","CHILECITO","50","Mendoza"
"Localidad simple",-33.7850224488548,-69.0729045258216,"50091","San Carlos","INDEC","50091030000","50091030","Eugenio Bustos","500091","San Carlos","EUGENIO BUSTOS","50","Mendoza"
"Localidad simple",-33.7386757381913,-69.1281255649691,"50091","San Carlos","INDEC","50091040000","50091040","La Consulta","500091","San Carlos","LA CONSULTA","50","Mendoza"
"Localidad simple",-33.9452563037172,-69.0824859034273,"50091","San Carlos","INDEC","50091050000","50091050","Pareditas","500091","San Carlos","PAREDITAS","50","Mendoza"
"Localidad simple",-33.7744494556708,-69.0490909178745,"50091","San Carlos","INDEC","50091060000","50091060","San Carlos","500091","San Carlos","SAN CARLOS","50","Mendoza"
"Sitio edificado",-33.0359716817131,-68.4708407197208,"50098","San Martín","INDEC","50098000002","","","500098","San Martín","ALTO SALVADOR","50","Mendoza"
"Sitio edificado",-33.0967867380369,-68.4308212008458,"50098","San Martín","GPS-EDUCACION","50098000012","","","500098","San Martín","BUEN ORDEN","50","Mendoza"
"Sitio edificado",-33.0537690549433,-68.2770028993876,"50098","San Martín","GPS-EDUCACION","50098000015","","","500112","Santa Rosa","COLONIA LAMBARE","50","Mendoza"
"Sitio edificado",-32.8685299153,-68.3206522597,"50098","San Martín","GPS-EDUCACION","50098000016","","","500098","San Martín","EL DIVISADERO","50","Mendoza"
"Sitio edificado",-33.0200167352393,-68.3982846897367,"50098","San Martín","GPS-EDUCACION","50098000045","","","500098","San Martín","TRES ESQUINAS","50","Mendoza"
"Sitio edificado",-33.0858879089355,-68.448974609375,"50098","San Martín","IGN","50098000047","","","500098","San Martín","VILLA CENTENARIO","50","Mendoza"
"Localidad simple",-33.1195037386563,-68.4180218961221,"50098","San Martín","INDEC","50098020000","50098020","Alto Verde","500035","Junín","ALTO VERDE","50","Mendoza"
"Localidad simple",-33.0411467362082,-68.3541527366296,"50098","San Martín","INDEC","50098030000","50098030","Barrio Chivilcoy","500098","San Martín","BARRIO CHIVILCOY","50","Mendoza"
"Localidad simple",-32.8468555962866,-68.4100199226668,"50098","San Martín","INDEC","50098040000","50098040","Barrio Emanuel","500098","San Martín","BARRIO EMANUEL","50","Mendoza"
"Localidad simple",-33.155290161095,-68.3543621643557,"50098","San Martín","INDEC","50098045000","50098045","Barrio La Estación","500035","Junín","BARRIO LA ESTACION","50","Mendoza"
"Localidad simple",-32.9785115683367,-68.3051018239824,"50098","San Martín","INDEC","50098050000","50098050","Barrio Los Charabones","500098","San Martín","BARRIO LOS CHARABONES","50","Mendoza"
"Localidad simple",-33.1309714824444,-68.351277983232,"50098","San Martín","INDEC","50098055000","50098055","Barrio Ntra. Sra. De Fátima","500098","San Martín","BARRIO NTRA. SRA. DE FATIMA","50","Mendoza"
"Localidad simple",-32.9801177295667,-68.4765253845307,"50098","San Martín","INDEC","50098060000","50098060","Chapanay","500098","San Martín","CHAPANAY","50","Mendoza"
"Localidad simple",-33.038335582925,-68.4594029398778,"50098","San Martín","INDEC","50098070000","50098070","Chivilcoy","500098","San Martín","CHIVILCOY","50","Mendoza"
"Localidad simple",-33.077333062302,-68.3982838200909,"50098","San Martín","INDEC","50098073000","50098073","El Espino","500098","San Martín","EL ESPINO","50","Mendoza"
"Localidad simple",-33.1617709736953,-68.2954844260235,"50098","San Martín","INDEC","50098077000","50098077","El Ramblón","500098","San Martín","EL RAMBLON","50","Mendoza"
"Localidad simple",-33.0109966347898,-68.3936801268915,"50098","San Martín","INDEC","50098080000","50098080","Montecaseros","500098","San Martín","MONTECASEROS","50","Mendoza"
"Localidad simple",-32.7450606095364,-68.335450804198,"50098","San Martín","INDEC","50098090000","50098090","Nueva California","500098","San Martín","NUEVA CALIFORNIA","50","Mendoza"
"Entidad",-33.0499932818968,-68.5490896779466,"50098","San Martín","INDEC","50098100001","50098100","San Martín","500098","San Martín","PALMIRA","50","Mendoza"
"Entidad",-33.0732178033808,-68.4605125505865,"50098","San Martín","INDEC","50098100002","50098100","San Martín","500098","San Martín","CIUDAD DE SAN MARTIN","50","Mendoza"
"Localidad simple",-32.8994801779561,-68.3990962886724,"50098","San Martín","INDEC","50098110000","50098110","Tres Porteñas","500098","San Martín","TRES PORTEÑAS","50","Mendoza"
"Sitio edificado",-34.2201881408684,-67.9116363525394,"50105","San Rafael","APROXIMADA-EDUCACION","50105000005","","","500105","San Rafael","ARISTIDES VILLANUEVA","50","Mendoza"
"Sitio edificado",-34.66438869,-68.06662957,"50105","San Rafael","GPS-EDUCACION","50105000013","","","500105","San Rafael","COLONIA COLOMER","50","Mendoza"
"Sitio edificado",-34.51945905,-68.40380663,"50105","San Rafael","GPS-EDUCACION","50105000014","","","500105","San Rafael","COLONIA EL USILLAL","50","Mendoza"
"Sitio edificado",-34.5708282806016,-68.0700789877404,"50105","San Rafael","GPS-EDUCACION","50105000015","","","500105","San Rafael","COLONIA ELENA","50","Mendoza"
"Sitio edificado",-34.6449922101229,-67.9480783846733,"50105","San Rafael","GPS-EDUCACION","50105000016","","","500105","San Rafael","COLONIA GELMAN","50","Mendoza"
"Sitio edificado",-34.8804975436404,-67.8469590234915,"50105","San Rafael","GPS-EDUCACION","50105000017","","","500105","San Rafael","COLONIA JAUREGUI","50","Mendoza"
"Sitio edificado",-34.85937565,-67.86060566,"50105","San Rafael","GPS-EDUCACION","50105000018","","","500105","San Rafael","COLONIA LOPEZ","50","Mendoza"
"Sitio edificado",-34.97930384,-67.74231454,"50105","San Rafael","GPS-EDUCACION","50105000022","","","500105","San Rafael","COLONIA RUSA","50","Mendoza"
"Sitio edificado",-34.6331750282237,-68.2302164082512,"50105","San Rafael","GPS-EDUCACION","50105000025","","","500105","San Rafael","CUADRO BOMBAL","50","Mendoza"
"Sitio edificado",-34.6966250100076,-68.6332727629411,"50105","San Rafael","GPS-EDUCACION","50105000027","","","500105","San Rafael","CUESTA DE LOS TERNEROS","50","Mendoza"
"Sitio edificado",-34.61807507,-68.12423001,"50105","San Rafael","GPS-EDUCACION","50105000029","","","500105","San Rafael","EL ALGARROBAL","50","Mendoza"
"Sitio edificado",-34.59275837,-68.30389233,"50105","San Rafael","GPS-EDUCACION","50105000034","","","500105","San Rafael","EL CERRITO","50","Mendoza"
"Sitio edificado",-34.7762464503505,-68.3173403978723,"50105","San Rafael","GPS-EDUCACION","50105000035","","","500105","San Rafael","EL ESCORIAL","50","Mendoza"
"Sitio edificado",-34.6802348658913,-68.428522609091,"50105","San Rafael","GPS-EDUCACION","50105000040","","","500105","San Rafael","EL VENCEDOR","50","Mendoza"
"Sitio edificado",-34.63207646,-67.98501238,"50105","San Rafael","GPS-EDUCACION","50105000041","","","500105","San Rafael","EL VIDALINO","50","Mendoza"
"Sitio edificado",-34.4851379394522,-67.877479553223,"50105","San Rafael","APROXIMADA-EDUCACION","50105000046","","","500105","San Rafael","GUADALES","50","Mendoza"
"Sitio edificado",-34.78842041,-68.02155102,"50105","San Rafael","GPS-EDUCACION","50105000051","","","500105","San Rafael","LA GUEVARINA","50","Mendoza"
"Sitio edificado",-34.2671599291994,-67.1665551093955,"50105","San Rafael","GPS-EDUCACION","50105000052","","","500105","San Rafael","LA HORQUETA","50","Mendoza"
"Sitio edificado",-34.64419199,-68.01004393,"50105","San Rafael","GPS-EDUCACION","50105000055","","","500105","San Rafael","LA LLAVE","50","Mendoza"
"Sitio edificado",-34.6904147318451,-68.0084811492469,"50105","San Rafael","GPS-EDUCACION","50105000056","","","500105","San Rafael","LA LLAVE SUR","50","Mendoza"
"Sitio edificado",-34.53496348,-68.21978454,"50105","San Rafael","GPS-EDUCACION","50105000058","","","500105","San Rafael","LA NORA","50","Mendoza"
"Sitio edificado",-34.67553947,-68.23458874,"50105","San Rafael","GPS-EDUCACION","50105000061","","","500105","San Rafael","LA PICHANA","50","Mendoza"
"Sitio edificado",-34.51689947,-68.29533064,"50105","San Rafael","GPS-EDUCACION","50105000064","","","500105","San Rafael","LA TOMBINA","50","Mendoza"
"Sitio edificado",-34.2464904785156,-68.6776123046875,"50105","San Rafael","IGN","50105000065","","","500105","San Rafael","LA TOSCA","50","Mendoza"
"Sitio edificado",-34.82183176,-67.95829699,"50105","San Rafael","GPS-EDUCACION","50105000067","","","500105","San Rafael","LA VASCONIA","50","Mendoza"
"Sitio edificado",-34.7084978423264,-68.0654815511518,"50105","San Rafael","GPS-EDUCACION","50105000069","","","500105","San Rafael","LAS AGUADITAS","50","Mendoza"
"Sitio edificado",-34.918034994331,-67.7182841745579,"50105","San Rafael","GPS-EDUCACION","50105000073","","","500105","San Rafael","LOS CLAVELES","50","Mendoza"
"Sitio edificado",-34.9621503578362,-67.793597376858,"50105","San Rafael","GPS-EDUCACION","50105000083","","","500105","San Rafael","LOS SIFONES","50","Mendoza"
"Sitio edificado",-34.86460227,-67.82138774,"50105","San Rafael","GPS-EDUCACION","50105000084","","","500105","San Rafael","LOS TABLEROS","50","Mendoza"
"Sitio edificado",-34.6185913085928,-68.4643478393573,"50105","San Rafael","APROXIMADA-EDUCACION","50105000091","","","500105","San Rafael","PEDRO VARGAS","50","Mendoza"
"Sitio edificado",-34.6280364990234,-68.8987045288086,"50105","San Rafael","IGN","50105000092","","","500105","San Rafael","PIEDRA DE AFILAR","50","Mendoza"
"Sitio edificado",-34.5332336425772,-68.0950317382819,"50105","San Rafael","APROXIMADA-EDUCACION","50105000096","","","500105","San Rafael","RESOLANA","50","Mendoza"
"Sitio edificado",-34.86377472,-67.78065538,"50105","San Rafael","GPS-EDUCACION","50105000097","","","500105","San Rafael","RINCON DEL INDIO","50","Mendoza"
"Sitio edificado",-34.6782323265106,-68.317254100498,"50105","San Rafael","GPS-EDUCACION","50105000098","","","500105","San Rafael","SANTA TERESA","50","Mendoza"
"Sitio edificado",-35.6453857421875,-68.0675811767578,"50105","San Rafael","IGN","50105000081","","","500105","San Rafael","LOS PEJES","50","Mendoza"
"Sitio edificado",-34.90904438,-67.86412497,"50105","San Rafael","GPS-EDUCACION","50105000100","","","500105","San Rafael","SOITUE","50","Mendoza"
"Localidad simple",-34.573654040475,-68.3294341868083,"50105","San Rafael","INDEC","50105010000","50105010","Barrio Campos El Toledano","500105","San Rafael","BARRIO CAMPOS EL TOLEDANO","50","Mendoza"
"Localidad simple",-34.7898637210549,-67.9874651693673,"50105","San Rafael","INDEC","50105020000","50105020","Barrio El Nevado","500105","San Rafael","BARRIO EL NEVADO","50","Mendoza"
"Localidad simple",-34.5522300096664,-68.3032401705615,"50105","San Rafael","INDEC","50105030000","50105030","Barrio Empleados de Comercio","500105","San Rafael","BARRIO EMPLEADOS DE COMERCIO","50","Mendoza"
"Localidad simple",-34.645100562517,-68.2754543992412,"50105","San Rafael","INDEC","50105040000","50105040","Barrio Intendencia","500105","San Rafael","BARRIO INTENDENCIA","50","Mendoza"
"Localidad simple",-34.5835613146884,-68.4654391114406,"50105","San Rafael","INDEC","50105050000","50105050","Capitán Montoya","500105","San Rafael","CAPITAN MONTOYA","50","Mendoza"
"Entidad",-34.6278079094528,-68.4330730738277,"50105","San Rafael","INDEC","50105060001","50105060","Cuadro Benegas","500105","San Rafael","BARRIO ECHEVERRIA","50","Mendoza"
"Entidad",-34.6278079094528,-68.4330730738277,"50105","San Rafael","INDEC","50105060002","50105060","Cuadro Benegas","500105","San Rafael","BARRIO LAS ROSAS","50","Mendoza"
"Entidad",-34.6298100948936,-68.5105923910427,"50105","San Rafael","INDEC","50105060003","50105060","Cuadro Benegas","500105","San Rafael","BARRIO PRIMAVERA","50","Mendoza"
"Localidad simple",-35.0353713864246,-68.6806149266928,"50105","San Rafael","INDEC","50105070000","50105070","El Nihuil","500105","San Rafael","EL NIHUIL","50","Mendoza"
"Localidad simple",-35.0821772227253,-69.5924127887533,"50105","San Rafael","INDEC","50105080000","50105080","El Sosneado","500105","San Rafael","EL SOSNEADO","50","Mendoza"
"Localidad simple",-34.6856449091453,-68.2855505604444,"50105","San Rafael","INDEC","50105090000","50105090","El Tropezón","500105","San Rafael","EL TROPEZON","50","Mendoza"
"Localidad simple",-34.6803228490363,-68.1358422919666,"50105","San Rafael","INDEC","50105100000","50105100","Goudge","500105","San Rafael","GOUDGE","50","Mendoza"
"Localidad simple",-34.9146831219286,-67.8191470107259,"50105","San Rafael","INDEC","50105110000","50105110","Jaime Prats","500105","San Rafael","JAIME PRATS","50","Mendoza"
"Localidad simple",-34.6449297466889,-68.0147704723126,"50105","San Rafael","INDEC","50105120000","50105120","La Llave Nueva","500105","San Rafael","LA LLAVE NUEVA","50","Mendoza"
"Localidad simple",-34.8384149976168,-68.2539362219611,"50105","San Rafael","INDEC","50105130000","50105130","Las Malvinas","500105","San Rafael","LAS MALVINAS","50","Mendoza"
